"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ALG12",3.77811078454823,0.447322422679712,19.7540129115596,0.105270395158057,0.788137950215547
"ALG13",2.11201865377424,0.130747563486501,36.3799681378617,0.0508458161930487,0.544708663607287
"ALG14",4.82481601708512,0.484961413507048,15.5067642720818,0.111201393290839,0.774648866638854
"ALG2",3.99241940449228,0.345528895916112,23.6326973804934,0.0859764353781417,0.689542483660131
"ALG3",5.1613944971232,0.309393058503654,21.6934950090185,0.0782451279151318,0.597691558893061
"ALG5",3.35507078070873,0.202018226166791,29.5075062580253,0.0611150374056194,0.549367264636351
"ALG6",2.22326330507467,0.431391031773831,25.3996519700333,0.10493181690027,0.861980253094145
"ALG8",1.98062204405857,0.267414969790987,35.809956947707,0.0758395574455088,0.773744958976498
"ALKBH1",9.63825234707299,0.821157355805052,6.93134223649756,0.17676921574508,0.895077179808093
"ALKBH2",2.97521484198664,0.301468732920374,29.8289759686444,0.080105428700356,0.725003476567932
"ALKBH3",3.71033219192264,0.42113810211105,21.3933786338677,0.100573070562767,0.77430120984564
"ALKBH4",15.9711136853475,0.787359890970318,8.63444478701287,0.168934950201428,0.8000973439021
"ALKBH5",2.80190861132854,0.227669346103933,32.0611065099698,0.0666561262523064,0.638645529133639
"ALKBH7",5.06708056243098,0.0971804737873336,19.9676592333987,0.0420351194622258,0.199068279794187
"ALOX12-AS1",2.06497263692683,0.438078977378487,25.4180531665701,0.106385782687275,0.873383395911556
"ALOX5AP",0.0416950230784007,0.00386449134851687,67.4402673281824,0.0352033512770524,0.898762341816159
"AMD1",1.09275290637793,0.0895796040259197,45.3874003837589,0.0461426065241858,0.635168961201502
"AMDHD2",2.49057656128288,0.286072709933067,32.4006493053496,0.0781062617391398,0.744472256987902
"AMFR",0.893961656507377,0.129689324233693,48.853080860102,0.0540861324724154,0.772354331803643
"AMMECR1",0.820414390339209,0.173266273691442,48.3070765116493,0.0620905535336092,0.839104436100681
"AMPD2",1.13851585140842,0.246912121284817,41.6349843396274,0.0740742808030909,0.843971631205674
"AMZ2",3.40287295978752,0.152335392827854,29.0357430669757,0.0525015629952836,0.453553052426644
"ANAPC1",3.75245562408414,0.415436296233637,21.5935417493637,0.0994801159503867,0.768530107078292
