"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"MAP2K5",7.65057534969956,0.69994469727821,1.92673430456171,0.0636878589199549,0.800077264825188
"MAP2K6",0.400668313549466,0.229332394418472,31.5434781079009,0.0223245356693678,0.920030905930075
"MAP2K7",5.88890183019143,0.517689504918708,7.16022525859459,0.0458832589580845,0.693934711222716
"MAP3K1",0.702509637633904,0.141855515691634,31.7409878457543,0.0166944311880043,0.782306355031872
"MAP3K11",1.78060509111568,0.15020899910553,23.5529801242277,0.0203163856052209,0.568089627197218
"MAP3K13",1.60943283212589,0.101680971913486,24.5478770355234,0.0184012857853926,0.513328182344987
"MAP3K2",2.49083847739242,0.180626589257417,20.0937785366208,0.0226794904389037,0.524531581997296
"MAP3K3",0.773322997538803,0.197039418055646,30.0151061006675,0.0205146381233666,0.824705427853969
"MAP3K7",4.60697880031459,0.47506479826764,10.1414999424455,0.0426395621178329,0.713637241645741
"MAP3K8",0.626015014269687,0.0470369455707806,30.542935976355,0.0136955354251578,0.586053699053506
"MAP4",1.86841693352547,0.0927742302899543,20.9843487839725,0.0198768969709949,0.398493335908828
"MAP4K2",1.32586637264533,0.290828574364438,24.1845242355903,0.0281765728335805,0.813984933359088
"MAP4K3",2.68068080135843,0.545248688666665,11.5379177112789,0.04986947138237,0.860440409503573
"MAP4K4",0.682260011047899,0.0736085001131516,31.4551920964053,0.0138968398369417,0.658682634730539
"MAP4K5",1.63104993169763,0.16535477318113,24.6480170281721,0.0205480008803982,0.623527139269847
"MAP7D1",1.72864496114089,0.136592342407461,23.5022605262211,0.0198323714620072,0.543654626231408
"MAP7D3",0.858365480906136,0.154416377886667,30.3676386793148,0.0179222790524763,0.764535445238555
"MAPK1",3.90157010341021,0.330691492182706,14.2150999697526,0.0316073858888842,0.605949391539502
"MAPK14",2.77951466475438,0.388695322457017,16.2443131601095,0.035995727940645,0.749758547421286
"MAPK1IP1L",3.91251790378596,0.22004388348161,14.1453781754215,0.0256578573191275,0.4304616573305
"MAPK3",1.54885880273689,0.231936979641415,24.5845878263648,0.0241052502349369,0.730635503187174
"MAPK6",2.7202711527905,0.315258060360437,18.3215911175505,0.0304598563546417,0.692099671624493
"MAPK7",2.36301905596242,0.491084493258681,14.0409194689899,0.0449723613662879,0.847305389221557
"MAPK8",2.95637024586236,0.465889764604851,13.6813119777731,0.0424940408839816,0.797855901101024
"MAPK8IP3",1.9076973981584,0.259636225970321,22.3469114999356,0.0262698959185829,0.713733822677226
"MAPK9",1.50104299450597,0.443463278007812,17.9551842775604,0.0410731186123804,0.882654046745219
"MAPKAP1",6.07735927399033,0.435777249399119,8.33092693279924,0.0389972845997352,0.6066254587599
"MAPKAPK2",1.25987768244553,0.151691449354273,27.0359184177253,0.0190510776570536,0.666892022406799
"MAPKAPK3",0.812184206655212,0.0984961068625331,30.7143291874302,0.0151902247414655,0.680413366814758
"MAPKAPK5",6.01363852262266,0.521503223697556,7.08974154297866,0.0462965423975459,0.696928723198764
"MAPKAPK5-AS1",5.68671081327703,0.495916292820171,7.99668070595939,0.0441055435248968,0.685049256326058
"MAPRE1",5.01870516738381,0.262998361284157,11.8818123799385,0.0279959654471396,0.440506084604984
"MAPRE2",0.982322385976147,0.106906076871695,28.7745338644324,0.0164446963947079,0.639945914622368
"MARCH5",5.0795105722577,0.411010568653437,10.6937805847494,0.0373784947754143,0.633088661386904
"MARCH6",2.43731360943501,0.181358576738509,20.4687600640822,0.0226072097861453,0.535928143712575
"MARCH7",3.67766858904335,0.314353713678573,14.8148823047524,0.0304758477747306,0.596774193548387
"MARCH9",0.613493348171226,0.335764878256976,25.548594806018,0.0316784096923264,0.923700985126521
"MARCKS",0.481195605432249,0.0117326917393566,27.0624901502196,0.0155723118937379,0.4211898783079
"MARCKSL1",0.504173560591381,0.00646563836526623,24.0945890831432,0.0177057091194951,0.324995170948426
"MARK2",1.90004809906892,0.215776745784843,23.2774715592564,0.0235042729746785,0.668630480973537
"MARK3",3.24697961281791,0.336168296045478,15.9249478405946,0.0319385651709708,0.66013135020282
"MARK4",1.68453694706781,0.394534300478465,19.3823716652551,0.036740986874582,0.845180606528878
"MARS",1.75154763414859,0.202441487085889,23.8407200960207,0.0225993178039334,0.662352713926985
"MAST3",0.73131951721806,0.341456333756389,24.7652674648112,0.0321908351521716,0.910952288970446
"MAST4",0.282180711450117,0.0639533106926267,37.8231473356459,0.00983832501579526,0.824705427853969
"MAT2A",2.24980768297912,0.0915618373408707,18.6890983454311,0.0209882270574127,0.333784044813599
"MAT2B",1.78809849490161,0.115152449699593,21.9359018965421,0.0198334783392899,0.463492370098513
"MAU2",3.63826484511539,0.471725747012212,12.0609466003083,0.042716773876872,0.761734595325478
"MAVS",4.2321084546991,0.442614423420215,11.6273051005448,0.0400522302359861,0.705717597063937
"MAX",2.37717495523093,0.118810307187272,18.7366924422316,0.0213153485203979,0.382750627776705
"MAZ",2.58872805382876,0.149878327750378,19.619395676585,0.0218091934595189,0.460691520185436
"MBD1",4.48487535972065,0.477886686893459,10.0251647298654,0.0427811451557937,0.715279119180993
"MBD2",1.49485682250542,0.193557993667674,25.3826202599724,0.0216913035696021,0.69026463202627
"MBD3",1.08504341128845,0.289944791805956,25.3207265957086,0.027978934722481,0.844021634151053
"MBD4",3.02206661242386,0.21116489583638,18.0468322735247,0.0245212436323693,0.519605949391539
"MBD5",2.00286389438947,0.408289779932021,17.821233166465,0.0377981054576942,0.82364303650763
"MBD6",2.17243557868826,0.307290841313877,20.1420366770642,0.029726556662555,0.729186787714893
"MBIP",2.17074277489227,0.389966044359715,18.0081399909129,0.036236324765031,0.800077264825188
"MBNL1",2.28514685861742,0.0676205165344637,16.1206360695372,0.0222030555502207,0.219528684566351
"MBNL2",1.18581490034377,0.0870814685903911,26.4953252009858,0.0169879178146378,0.541819586633185
"MBOAT7",2.25979470080699,0.269753651873619,20.8645564252478,0.0271723022910314,0.689395402742901
"MBP",0.904655439230002,0.0708485072811876,28.5885783299194,0.0154350323276287,0.572435773614062
"MBTD1",2.8606215814471,0.613543308370471,8.63915309438443,0.0562785159919991,0.883813019123044
"MBTPS1",1.94879170112087,0.157214202550612,22.5693317920263,0.0209386818528885,0.552829824222523
"MCAT",3.03126809778634,0.480504554782085,13.292305755363,0.0438735538089273,0.808962719721847
"MCCC1",0.883174803196342,0.151136528036596,30.344145106617,0.0177706490616352,0.758450840254974
"MCCC2",1.90544713402762,0.268463810118778,22.1885670618628,0.0268674911009632,0.723488506857253
"MCEE",2.11240413918783,0.270848545896131,21.5177678394549,0.0271613810153104,0.708904771102955
"MCFD2",2.60605025908116,0.149912876925453,19.4161027656592,0.0218729554704252,0.455186401390767
