"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ADH5",2.40694833209796,0.129922073281834,12.8973192315923,0.00903400652336157,0.562201670644391
"ADI1",2.22156212466133,0.0761282926266894,11.6734169898917,0.00199540490284719,0.424970167064439
"ADIPOR1",3.54304058166019,0.0857599889467306,8.70978149427739,0.00392078177290159,0.292064439140811
"ADIPOR2",6.49577285650544,0.405640469004925,9.29315039464539,0.0134487058166038,0.687201670644391
"ADK",1.69752978070324,0.0977355590145475,14.2897243130037,0.00999951135796244,0.589797136038186
"ADM",0.0620235249173172,0.00374463048185547,21.8971634582591,0.0239176028151294,0.862321002386635
"ADNP",3.4639275283404,0.382230043146438,11.5822361886534,0.016834085098092,0.801014319809069
"ADNP2",0.624221839029369,0.165277764944463,18.2578561596984,0.0229903601108272,0.890065632458234
"ADO",0.706625409865066,0.248097037065795,16.7405865618126,0.0228239752141947,0.920196897374702
"ADPGK",3.08436111291747,0.202530883005821,12.2883206326519,0.012045011855826,0.624701670644391
"ADPRHL2",3.98391200304017,0.271359166457386,11.4154390016258,0.0133411170424188,0.660948687350835
"ADPRM",7.33604914408329,0.779854676693497,7.00068661955926,0.0100181899682654,0.916467780429594
"ADRM1",5.61521170381386,0.0908235007077531,5.92297768823276,0.00923035320329615,0.170196897374702
"ADSL",2.64316627718464,0.148551260874977,12.7146038103639,0.0098314148774718,0.57741646778043
"ADSS",1.85665674414045,0.0687514221863501,12.2031511254423,0.00264307494626084,0.441079952267303
"AEBP2",1.44365049926926,0.251842083273679,15.3088747743098,0.0200354703666135,0.846360381861575
"AEN",1.07013362810681,0.130225534151431,16.9692076488137,0.0183520869126387,0.774164677804296
"AES",1.82227545203217,0.0720613972855316,12.5733157512875,0.0038422353109083,0.46494630071599
"AFF1",1.28576858274408,0.116139951066639,16.0571041570831,0.0154204396258401,0.707189737470167
"AFF4",1.94663636012731,0.0796518137745959,12.8957099897156,0.00523054837279101,0.492392601431981
"AFG3L2",1.77235737557357,0.142298699022924,14.8947656149527,0.0142374060358886,0.681384248210024
"AFMID",0.425350586691264,0.13983452338396,19.2530868235312,0.0242181611481243,0.909009546539379
"AFTPH",2.41725741011671,0.116979030237152,12.6293735673859,0.00751942591522658,0.531026252983294
"AGA",1.15570630488968,0.190412608167886,16.4881851054084,0.0201345001789895,0.829057279236277
"AGAP3",0.37056585595451,0.148484320672979,19.3211096759462,0.0247546466065537,0.924522673031026
"AGBL5",5.36911347963686,0.798350040135778,6.14378681930047,0.0105067682865349,0.945256563245823
"AGFG1",1.42538844920167,0.20033113982463,15.8225841786366,0.0191082159933286,0.806384248210024
"AGGF1",2.28321787545083,0.174717941360164,13.8354081666996,0.0137175101535518,0.668854415274463
"AGK",1.27552448962921,0.292289440417699,15.0211381053618,0.0208051145579922,0.884546539379475
"AGL",1.11114621604901,0.217276474658343,16.3749536766483,0.0209521092490517,0.858442720763723
"AGO1",1.40429924907643,0.316144205871613,14.4762395710685,0.0204620370991752,0.885889021479714
"AGO2",1.59748539760945,0.112932928650308,15.1041190513392,0.0129320312259098,0.652744630071599
"AGO3",2.41195737436778,0.195972272432326,13.7805524019333,0.0146251359124957,0.69272076372315
"AGPAT1",3.0634214158757,0.373602182841929,11.9931191137148,0.0173759157380496,0.815334128878282
"AGPAT2",0.834723589562391,0.0709277774689785,17.1122795902363,0.0151663454360544,0.700328162291169
"AGPAT3",1.68435056698037,0.311202394522301,14.1796620641537,0.0197524646434274,0.862171837708831
"AGPAT5",0.695109715313981,0.0955427226584109,18.2486645835931,0.0195722015626253,0.794898568019093
"AGPS",0.781593897561787,0.124764758683718,17.9785911511601,0.0204725738269052,0.820405727923628
"AGRN",0.292832709171299,0.086013793004603,20.4668591758197,0.0246811446062691,0.90035799522673
"AGTPBP1",1.45950120473685,0.314097482549606,14.4275262253843,0.0203151677682466,0.880369928400955
"AGTRAP",0.402982835198777,0.0597061286742855,19.7353686925632,0.0213109501918235,0.824433174224344
"AHCTF1",1.46247304780593,0.128827146001215,15.6789436472594,0.0152580062854844,0.704355608591885
"AHCY",2.03591912914724,0.0879872376646848,13.2615442854922,0.0067378766790359,0.522822195704057
"AHCYL1",2.0081719448566,0.19316492576641,14.6675891018376,0.016311214854312,0.735381861575179
"AHDC1",0.783376276664984,0.214353553883618,17.1264064136097,0.022447605559522,0.895435560859189
"AHI1",0.597569353634676,0.0268229884959479,15.966368394976,0.00872466427171222,0.575178997613365
"AHNAK",0.979831278710958,0.0170164836971834,11.3071743688493,0.00515252025615868,0.311903341288783
"AHR",0.782018124328016,0.0177969874809046,13.2509532383923,0.000302120604664703,0.416169451073986
"AHSA1",1.62472767916737,0.0211295795338412,8.71245314416499,0.0115811333875343,0.184815035799523
"AIDA",3.20643733056736,0.28051296628606,12.469447940466,0.0155525985078171,0.72777446300716
"AIFM1",1.65088497709727,0.215057230158798,15.2446096805276,0.0185093856154535,0.794749403341289
"AIFM2",0.743610712520215,0.297820848395959,15.7304046693642,0.0223645301404583,0.932577565632458
"AIG1",0.68225123871517,0.135495616479195,18.3980076344849,0.0219725390691577,0.857100238663485
"AIMP1",2.95218472936235,0.17451766978083,12.5123887178749,0.0109152909416422,0.600238663484487
"AIMP2",2.24951712950711,0.234088912642223,14.0594200486861,0.0168584337841354,0.755668257756563
