"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ALDOA",1.87497514159534,0.00559382191138453,0.365857634530748,0.0181938343153243,0.0111659309270319
"ALG1",2.43385305726878,0.401463383383404,5.82480902278932,0.061190486278171,0.828615943910673
"ALG12",2.10494290254222,0.272914686378771,5.10164190827379,0.0515662252040491,0.75642690210335
"ALG13",5.67225250359675,0.411476550277575,5.52508718284135,0.054174471146871,0.662685016878733
"ALG14",4.57297667548025,0.561768954227902,7.02676114813953,0.0677962612839626,0.830173980784212
"ALG2",3.80631416450873,0.370986824107708,5.33049814180526,0.0545984992513712,0.718254998701636
"ALG3",4.14217135946932,0.297099214950938,4.59072183051486,0.0459312076484573,0.626850168787328
"ALG5",4.05805289764063,0.260567130246901,4.0897048868338,0.0409045629617645,0.573617242274734
"ALG6",1.52899290773707,0.396277563609736,5.95453811730637,0.0636739423676514,0.886003635419372
"ALG8",1.59584309538427,0.306979978107808,5.54808337725179,0.0572641662963542,0.832511036094521
"ALKBH1",10.8247477742611,0.865822554401178,13.5918794668144,0.078098669210432,0.912749935081797
"ALKBH2",2.11649723765189,0.279802172281062,5.17780337520378,0.0523720233151941,0.765255777720073
"ALKBH3",28.1756366065742,0.846132651679503,23.9072561123731,0.0698413354973443,0.762399376785251
"ALKBH4",50.410000265151,0.9379657401662,45.4640744483344,0.0601755864787106,0.83406907296806
"ALKBH5",3.11133239238592,0.269837405532219,4.63932989599921,0.0464402423575246,0.665801090625811
"ALKBH7",3.32006915659894,0.0673721504145292,1.46438720605936,0.00313663691438255,0.213970397299403
"ALOX12-AS1",1.42841851034658,0.376240883875198,5.89425071459469,0.0627728701988865,0.883666580109063
"ALOX5AP",0.0944129269440866,0.00318501850206079,5.13359838326727,0.0390600813435937,0.773824980524539
"AMD1",1.40963850493706,0.113755745075004,4.10565438955636,0.0344772146078702,0.621916385354453
"AMDHD2",1.61036822203531,0.212420508502115,4.96698383294081,0.0482006623363914,0.751233445858219
"AMFR",0.753073578968883,0.0758129537986452,4.55355823972845,0.0369055447829238,0.690729680602441
"AMMECR1",0.612279962552516,0.224330939217288,5.81175078876113,0.0575945696603261,0.900545312905739
"AMPD2",1.36210709954776,0.212399172565381,5.21612326083727,0.0505646539761215,0.791482731757985
"AMZ2",4.6554395754329,0.245416128277394,3.63849206746386,0.0362173561797721,0.506102311088029
"ANAPC1",4.44752293921279,0.498209475128614,6.45456151257079,0.0637508815523252,0.792002077382498
"ANAPC10",36.4202719659684,0.902792314664101,32.4328988581771,0.0672036916770412,0.808361464554661
"ANAPC11",8.23694209578711,0.102163390012591,0.397211510661862,0.00185383765766154,0.0781615164892236
"ANAPC13",3.02266299400882,0.160817321962615,3.3028136467439,0.0293246004762149,0.492079979226175
"ANAPC15",2.30676083960699,0.199194539927774,4.37104738080444,0.0415075507458729,0.651259413139444
"ANAPC16",3.15866790812556,0.0530307140248545,0.970312617366102,0.00338035944741445,0.140742664243054
"ANAPC2",3.28678844573953,0.381848314055068,5.52764178031939,0.0570925890209925,0.759802648662685
"ANAPC4",2.25174805034911,0.37271700350082,5.68636249138774,0.0596264886665597,0.821864450792002
"ANAPC5",4.53046590921922,0.162749315850711,2.33406771728671,0.020686550519161,0.347701895611529
"ANAPC7",3.90163025472822,0.453270775036765,6.0862174093742,0.0615158943904004,0.785769929888341
"ANGEL2",3.1847994507567,0.396228794180845,5.64374294558907,0.0585452998388434,0.776162035834848
"ANK3",0.232269862623679,0.0601499490816455,5.68243554270189,0.0489375875861378,0.871981303557518
"ANKFY1",2.91998147140989,0.329927427606824,5.21035818741859,0.0535858192758052,0.740327187743443
"ANKH",0.760412997398657,0.0551259528984904,4.11079097509842,0.0304493140668291,0.616982601921579
"ANKHD1",NA,1,NA,NA,0.903142041028304
"ANKIB1",2.3304548084262,0.264661500961428,4.90798438686772,0.0493958946288054,0.724487146195793
"ANKLE2",3.71568030747903,0.266591754320634,4.30736425343634,0.0431760625025579,0.608673071929369
"ANKRA2",1.46038041912806,0.209812506739822,5.01043939054673,0.0487390067408378,0.762139703972994
"ANKRD10",1.61212628921926,0.0661820208935197,2.66834219793013,0.0157212060005723,0.396780057128019
"ANKRD11",2.47950987084763,0.142649222643737,3.44657127115173,0.0295929829450693,0.517268242015061
"ANKRD12",2.7245653413803,0.0856499121018887,2.00356617533183,0.0109083693503554,0.301999480654375
"ANKRD13A",3.36453279331027,0.407821793033337,5.74888676294856,0.0591548011436595,0.778499091145157
"ANKRD13C",3.51880279584044,0.465896971516135,6.14135323178074,0.063077514103749,0.808361464554661
"ANKRD13D",2.8026968645925,0.328466487125327,5.24706319100757,0.053938437106832,0.74889639054791
"ANKRD17",3.58474606770889,0.233866831309382,3.92041974972348,0.0387595070497811,0.565827057907037
"ANKRD26",1.01963807775305,0.151782899976099,5.0294483697135,0.0462649141529251,0.769670215528434
